timestamp,username,source_ip,location,device,login_success,attack_type,hour,day_of_week,date,is_night_login,failed_login,user_failed_count_total,ip_failed_count_total,is_new_ip_for_user,is_new_device_for_user,user_event_count
2026-03-02 10:55:00,admin,10.0.0.27,UK,Admin-Workstation,1,normal,10,0,2026-03-02,0,0,0,0,1,0,41
2026-03-02 11:05:00,charlie,192.168.1.13,DE,MacBook,1,normal,11,0,2026-03-02,0,0,1,0,1,0,36
2026-03-02 11:06:00,bob,192.168.1.70,UK,Desktop-PC,1,normal,11,0,2026-03-02,0,0,2,0,1,0,45
2026-03-02 11:13:00,charlie,192.168.1.19,DE,MacBook,1,normal,11,0,2026-03-02,0,0,1,0,1,0,37
2026-03-02 11:21:00,charlie,192.168.1.68,DE,MacBook,1,normal,11,0,2026-03-02,0,0,1,1,0,0,38
2026-03-02 11:24:00,alice,192.168.1.68,UK,Windows-Laptop,1,normal,11,0,2026-03-02,0,0,0,1,0,0,43
2026-03-02 11:30:00,bob,192.168.1.61,UK,Desktop-PC,1,normal,11,0,2026-03-02,0,0,2,0,1,0,46
2026-03-02 11:38:00,alice,192.168.1.70,UK,Windows-Laptop,1,normal,11,0,2026-03-02,0,0,0,0,0,0,44
2026-03-02 11:45:00,bob,192.168.1.55,UK,Desktop-PC,1,normal,11,0,2026-03-02,0,0,2,0,0,0,47
2026-03-02 11:52:00,charlie,192.168.1.27,DE,MacBook,1,normal,11,0,2026-03-02,0,0,1,1,1,0,39
2026-03-02 12:08:00,guest,192.168.1.67,UK,Shared-Kiosk,1,normal,12,0,2026-03-02,0,0,6,0,0,0,50
2026-03-02 12:11:00,guest,192.168.1.28,UK,Shared-Kiosk,1,normal,12,0,2026-03-02,0,0,6,1,0,0,51
2026-03-02 12:15:00,bob,192.168.1.61,UK,Desktop-PC,1,normal,12,0,2026-03-02,0,0,2,0,0,0,48
2026-03-02 12:17:00,charlie,192.168.1.28,DE,MacBook,1,normal,12,0,2026-03-02,0,0,1,1,0,0,40
2026-03-02 12:17:00,admin,10.0.0.10,UK,Admin-Workstation,1,normal,12,0,2026-03-02,0,0,0,0,1,0,42
2026-03-02 12:18:00,alice,192.168.1.50,UK,Windows-Laptop,1,normal,12,0,2026-03-02,0,0,0,0,0,0,45
2026-03-02 12:23:00,alice,192.168.1.71,UK,Windows-Laptop,1,normal,12,0,2026-03-02,0,0,0,1,1,0,46
2026-03-02 12:28:00,guest,192.168.1.53,UK,Shared-Kiosk,1,normal,12,0,2026-03-02,0,0,6,0,1,0,52
2026-03-02 12:29:00,admin,10.0.0.69,UK,Admin-Workstation,1,normal,12,0,2026-03-02,0,0,0,0,1,0,43
2026-03-02 12:29:00,bob,192.168.1.57,UK,Desktop-PC,1,normal,12,0,2026-03-02,0,0,2,0,1,0,49
2026-03-02 12:30:00,alice,192.168.1.78,UK,Windows-Laptop,1,normal,12,0,2026-03-02,0,0,0,0,1,0,47
2026-03-02 12:30:00,alice,192.168.1.31,UK,Windows-Laptop,1,normal,12,0,2026-03-02,0,0,0,0,1,0,48
2026-03-02 12:32:00,charlie,192.168.1.60,DE,MacBook,1,normal,12,0,2026-03-02,0,0,1,0,0,0,41
2026-03-02 12:37:00,guest,192.168.1.35,UK,Shared-Kiosk,0,normal,12,0,2026-03-02,0,1,7,1,0,0,53
2026-03-02 12:41:00,guest,192.168.1.77,UK,Shared-Kiosk,1,normal,12,0,2026-03-02,0,0,7,0,1,0,54
2026-03-02 12:55:00,admin,10.0.0.77,UK,Admin-Workstation,1,normal,12,0,2026-03-02,0,0,0,0,1,0,44
2026-03-02 13:02:00,guest,192.168.1.63,UK,Shared-Kiosk,1,normal,13,0,2026-03-02,0,0,7,0,0,0,55
2026-03-02 13:15:00,alice,192.168.1.17,UK,Windows-Laptop,1,normal,13,0,2026-03-02,0,0,0,0,1,0,49
2026-03-02 13:23:00,guest,192.168.1.64,UK,Shared-Kiosk,1,normal,13,0,2026-03-02,0,0,7,0,1,0,56
2026-03-02 13:25:00,guest,192.168.1.45,UK,Shared-Kiosk,1,normal,13,0,2026-03-02,0,0,7,0,0,0,57
2026-03-02 13:27:00,admin,10.0.0.52,UK,Admin-Workstation,0,normal,13,0,2026-03-02,0,1,1,1,1,0,45
2026-03-02 13:34:00,admin,10.0.0.69,UK,Admin-Workstation,1,normal,13,0,2026-03-02,0,0,1,0,0,0,46
2026-03-02 13:35:00,alice,192.168.1.28,UK,Windows-Laptop,1,normal,13,0,2026-03-02,0,0,0,1,0,0,50
2026-03-02 13:36:00,admin,10.0.0.22,UK,Admin-Workstation,1,normal,13,0,2026-03-02,0,0,1,0,0,0,47
2026-03-02 13:40:00,alice,192.168.1.11,UK,Windows-Laptop,1,normal,13,0,2026-03-02,0,0,0,0,1,0,51
2026-03-02 13:41:00,admin,10.0.0.12,UK,Admin-Workstation,1,normal,13,0,2026-03-02,0,0,1,0,0,0,48
2026-03-02 13:46:00,guest,192.168.1.14,UK,Shared-Kiosk,1,normal,13,0,2026-03-02,0,0,7,0,1,0,58
2026-03-02 13:51:00,bob,192.168.1.55,UK,Desktop-PC,1,normal,13,0,2026-03-02,0,0,2,0,0,0,50
2026-03-02 14:14:00,bob,192.168.1.54,UK,Desktop-PC,1,normal,14,0,2026-03-02,0,0,2,0,1,0,51
2026-03-02 14:15:00,charlie,192.168.1.18,DE,MacBook,1,normal,14,0,2026-03-02,0,0,1,0,1,0,42
2026-03-02 14:15:00,admin,10.0.0.29,UK,Admin-Workstation,1,normal,14,0,2026-03-02,0,0,1,0,0,0,49
2026-03-02 14:18:00,bob,192.168.1.26,UK,Desktop-PC,1,normal,14,0,2026-03-02,0,0,2,0,1,0,52
2026-03-02 14:20:00,alice,192.168.1.45,UK,Windows-Laptop,1,normal,14,0,2026-03-02,0,0,0,0,0,0,52
2026-03-02 14:25:00,bob,192.168.1.15,UK,Desktop-PC,1,normal,14,0,2026-03-02,0,0,2,0,1,0,53
2026-03-02 14:33:00,bob,192.168.1.40,UK,Desktop-PC,1,normal,14,0,2026-03-02,0,0,2,0,0,0,54
2026-03-02 14:35:00,bob,192.168.1.77,UK,Desktop-PC,1,normal,14,0,2026-03-02,0,0,2,0,0,0,55
2026-03-02 14:40:00,guest,192.168.1.48,UK,Shared-Kiosk,1,normal,14,0,2026-03-02,0,0,7,0,0,0,59
2026-03-02 14:45:00,charlie,192.168.1.36,DE,MacBook,1,normal,14,0,2026-03-02,0,0,1,0,1,0,43
2026-03-02 14:46:00,admin,10.0.0.36,UK,Admin-Workstation,1,normal,14,0,2026-03-02,0,0,1,0,1,0,50
2026-03-02 14:49:00,admin,10.0.0.76,UK,Admin-Workstation,1,normal,14,0,2026-03-02,0,0,1,0,1,0,51
2026-03-02 14:57:00,admin,10.0.0.52,UK,Admin-Workstation,1,normal,14,0,2026-03-02,0,0,1,1,0,0,52
2026-03-02 14:59:00,alice,192.168.1.20,UK,Windows-Laptop,1,normal,14,0,2026-03-02,0,0,0,0,0,0,53
2026-03-02 15:00:00,guest,192.168.1.77,UK,Shared-Kiosk,1,normal,15,0,2026-03-02,0,0,7,0,0,0,60
2026-03-02 15:02:00,guest,192.168.1.47,UK,Shared-Kiosk,1,normal,15,0,2026-03-02,0,0,7,0,1,0,61
2026-03-02 15:23:00,guest,192.168.1.10,UK,Shared-Kiosk,1,normal,15,0,2026-03-02,0,0,7,0,1,0,62
2026-03-02 15:23:00,guest,192.168.1.19,UK,Shared-Kiosk,1,normal,15,0,2026-03-02,0,0,7,0,0,0,63
2026-03-02 15:29:00,bob,192.168.1.76,UK,Desktop-PC,1,normal,15,0,2026-03-02,0,0,2,0,1,0,56
2026-03-02 15:30:00,admin,10.0.0.10,UK,Admin-Workstation,1,normal,15,0,2026-03-02,0,0,1,0,0,0,53
2026-03-02 15:42:00,charlie,192.168.1.62,DE,MacBook,1,normal,15,0,2026-03-02,0,0,1,0,1,0,44
2026-03-02 15:44:00,bob,192.168.1.60,UK,Desktop-PC,0,normal,15,0,2026-03-02,0,1,3,1,0,0,57
2026-03-02 15:51:00,alice,192.168.1.68,UK,Windows-Laptop,1,normal,15,0,2026-03-02,0,0,0,1,0,0,54
2026-03-02 15:57:00,admin,10.0.0.51,UK,Admin-Workstation,1,normal,15,0,2026-03-02,0,0,1,0,1,0,54
2026-03-02 16:01:00,alice,192.168.1.77,UK,Windows-Laptop,1,normal,16,0,2026-03-02,0,0,0,0,1,0,55
2026-03-02 16:02:00,bob,192.168.1.18,UK,Desktop-PC,0,normal,16,0,2026-03-02,0,1,4,1,1,0,58
2026-03-02 16:03:00,bob,192.168.1.44,UK,Desktop-PC,1,normal,16,0,2026-03-02,0,0,4,1,0,0,59
2026-03-02 16:09:00,charlie,192.168.1.41,DE,MacBook,1,normal,16,0,2026-03-02,0,0,1,0,0,0,45
2026-03-02 16:10:00,charlie,192.168.1.80,DE,MacBook,1,normal,16,0,2026-03-02,0,0,1,0,1,0,46
2026-03-02 16:12:00,guest,192.168.1.32,UK,Shared-Kiosk,1,normal,16,0,2026-03-02,0,0,7,0,0,0,64
2026-03-02 16:12:00,admin,10.0.0.18,UK,Admin-Workstation,1,normal,16,0,2026-03-02,0,0,1,0,1,0,55
2026-03-02 16:13:00,bob,192.168.1.80,UK,Desktop-PC,1,normal,16,0,2026-03-02,0,0,4,0,0,0,60
2026-03-02 16:17:00,charlie,192.168.1.58,DE,MacBook,1,normal,16,0,2026-03-02,0,0,1,0,1,0,47
2026-03-02 16:23:00,alice,192.168.1.14,UK,Windows-Laptop,1,normal,16,0,2026-03-02,0,0,0,0,1,0,56
2026-03-02 16:30:00,admin,10.0.0.41,UK,Admin-Workstation,1,normal,16,0,2026-03-02,0,0,1,0,0,0,56
2026-03-02 16:33:00,admin,10.0.0.13,UK,Admin-Workstation,1,normal,16,0,2026-03-02,0,0,1,0,1,0,57
2026-03-02 16:35:00,charlie,192.168.1.11,DE,MacBook,1,normal,16,0,2026-03-02,0,0,1,0,1,0,48
2026-03-02 17:01:00,bob,192.168.1.45,UK,Desktop-PC,1,normal,17,0,2026-03-02,0,0,4,0,0,0,61
2026-03-02 17:19:00,bob,192.168.1.41,UK,Desktop-PC,1,normal,17,0,2026-03-02,0,0,4,0,0,0,62
2026-03-02 17:24:00,alice,192.168.1.12,UK,Windows-Laptop,1,normal,17,0,2026-03-02,0,0,0,0,0,0,57
2026-03-02 17:31:00,charlie,192.168.1.30,DE,MacBook,1,normal,17,0,2026-03-02,0,0,1,0,1,0,49
2026-03-02 17:51:00,guest,192.168.1.73,UK,Shared-Kiosk,1,normal,17,0,2026-03-02,0,0,7,0,1,0,65
2026-03-02 18:12:00,bob,192.168.1.41,UK,Desktop-PC,1,normal,18,0,2026-03-02,0,0,4,0,0,0,63
2026-03-02 18:21:00,admin,10.0.0.11,UK,Admin-Workstation,1,normal,18,0,2026-03-02,0,0,1,0,0,0,58
2026-03-02 18:22:00,guest,192.168.1.28,UK,Shared-Kiosk,1,normal,18,0,2026-03-02,0,0,7,1,0,0,66
2026-03-02 18:35:00,guest,192.168.1.79,UK,Shared-Kiosk,1,normal,18,0,2026-03-02,0,0,7,1,0,0,67
2026-03-02 18:38:00,charlie,192.168.1.31,DE,MacBook,1,normal,18,0,2026-03-02,0,0,1,0,0,0,50
2026-03-02 18:39:00,admin,10.0.0.41,UK,Admin-Workstation,1,normal,18,0,2026-03-02,0,0,1,0,0,0,59
2026-03-02 18:44:00,bob,192.168.1.70,UK,Desktop-PC,1,normal,18,0,2026-03-02,0,0,4,0,0,0,64
2026-03-02 19:47:00,guest,192.168.1.67,UK,Shared-Kiosk,1,normal,19,0,2026-03-02,0,0,7,0,0,0,68
2026-03-02 20:07:00,bob,192.168.1.71,UK,Desktop-PC,1,normal,20,0,2026-03-02,0,0,4,1,1,0,65
2026-03-02 20:09:00,admin,10.0.0.43,UK,Admin-Workstation,1,normal,20,0,2026-03-02,0,0,1,0,1,0,60
2026-03-02 20:16:00,charlie,192.168.1.71,DE,MacBook,0,normal,20,0,2026-03-02,0,1,2,2,1,0,51
2026-03-02 20:21:00,charlie,192.168.1.72,DE,MacBook,0,normal,20,0,2026-03-02,0,1,3,2,0,0,52
2026-03-02 20:28:00,guest,192.168.1.53,UK,Shared-Kiosk,1,normal,20,0,2026-03-02,0,0,7,0,0,0,69
2026-03-02 20:33:00,guest,192.168.1.74,UK,Shared-Kiosk,1,normal,20,0,2026-03-02,0,0,7,0,1,0,70
2026-03-02 20:40:00,alice,192.168.1.67,UK,Windows-Laptop,1,normal,20,0,2026-03-02,0,0,0,0,0,0,58
2026-03-02 20:47:00,alice,192.168.1.58,UK,Windows-Laptop,1,normal,20,0,2026-03-02,0,0,0,0,0,0,59
2026-03-02 21:52:00,admin,10.0.0.44,UK,Admin-Workstation,1,normal,21,0,2026-03-02,0,0,1,0,0,0,61
2026-03-02 21:54:00,charlie,192.168.1.21,DE,MacBook,1,normal,21,0,2026-03-02,0,0,3,0,1,0,53
2026-03-02 22:58:00,admin,10.0.0.60,UK,Admin-Workstation,1,normal,22,0,2026-03-02,0,0,1,0,0,0,62
2026-03-02 23:09:00,bob,192.168.1.22,UK,Desktop-PC,1,normal,23,0,2026-03-02,1,0,4,0,0,0,66
2026-03-02 23:25:00,alice,192.168.1.38,UK,Windows-Laptop,1,normal,23,0,2026-03-02,1,0,0,0,1,0,60
2026-03-02 23:54:00,charlie,192.168.1.40,DE,MacBook,1,normal,23,0,2026-03-02,1,0,3,0,1,0,54
2026-03-02 23:58:00,admin,10.0.0.48,UK,Admin-Workstation,1,normal,23,0,2026-03-02,1,0,1,0,1,0,63
2026-03-03 01:27:00,admin,10.0.0.39,UK,Admin-Workstation,1,normal,1,1,2026-03-03,1,0,1,0,1,0,64
2026-03-03 01:30:00,alice,198.51.100.77,US,Unknown-Host,0,password_spray,1,1,2026-03-03,1,1,1,1,1,1,61
2026-03-03 01:30:25,bob,198.51.100.77,US,Unknown-Host,0,password_spray,1,1,2026-03-03,1,1,5,2,1,1,67
2026-03-03 01:30:50,charlie,198.51.100.77,US,Unknown-Host,0,password_spray,1,1,2026-03-03,1,1,4,3,1,1,55
2026-03-03 01:31:15,guest,198.51.100.77,US,Unknown-Host,0,password_spray,1,1,2026-03-03,1,1,8,4,1,1,71
2026-03-03 01:31:40,admin,198.51.100.77,US,Unknown-Host,0,password_spray,1,1,2026-03-03,1,1,2,5,1,1,65
2026-03-03 01:32:05,service_desk,198.51.100.77,US,Unknown-Host,0,password_spray,1,1,2026-03-03,1,1,1,6,1,1,1
2026-03-03 01:32:30,david,198.51.100.77,US,Unknown-Host,0,password_spray,1,1,2026-03-03,1,1,1,7,1,1,1
2026-03-03 01:32:55,eve,198.51.100.77,US,Unknown-Host,0,password_spray,1,1,2026-03-03,1,1,1,8,1,1,1
2026-03-03 03:03:00,alice,192.168.1.37,UK,Windows-Laptop,1,normal,3,1,2026-03-03,1,0,1,0,1,0,62
2026-03-03 03:14:00,bob,192.168.1.31,UK,Desktop-PC,1,normal,3,1,2026-03-03,1,0,5,0,0,0,68
2026-03-03 04:48:00,admin,10.0.0.18,UK,Admin-Workstation,1,normal,4,1,2026-03-03,1,0,2,0,0,0,66
2026-03-03 05:07:00,bob,192.168.1.70,UK,Desktop-PC,1,normal,5,1,2026-03-03,1,0,5,0,0,0,69
2026-03-03 05:47:00,bob,192.168.1.24,UK,Desktop-PC,1,normal,5,1,2026-03-03,1,0,5,0,1,0,70
2026-03-03 06:30:00,guest,192.168.1.16,UK,Shared-Kiosk,1,normal,6,1,2026-03-03,0,0,8,1,0,0,72
2026-03-03 06:40:00,bob,192.168.1.44,UK,Desktop-PC,1,normal,6,1,2026-03-03,0,0,5,1,0,0,71
2026-03-03 07:01:00,bob,192.168.1.58,UK,Desktop-PC,1,normal,7,1,2026-03-03,0,0,5,0,1,0,72
2026-03-03 07:17:00,guest,192.168.1.64,UK,Shared-Kiosk,1,normal,7,1,2026-03-03,0,0,8,0,0,0,73
2026-03-03 07:19:00,guest,192.168.1.21,UK,Shared-Kiosk,1,normal,7,1,2026-03-03,0,0,8,0,0,0,74
2026-03-03 07:23:00,charlie,192.168.1.61,DE,MacBook,1,normal,7,1,2026-03-03,0,0,4,0,0,0,56
2026-03-03 07:23:00,bob,192.168.1.75,UK,Desktop-PC,1,normal,7,1,2026-03-03,0,0,5,1,0,0,73
2026-03-03 07:24:00,charlie,192.168.1.49,DE,MacBook,1,normal,7,1,2026-03-03,0,0,4,0,0,0,57
2026-03-03 07:25:00,guest,192.168.1.78,UK,Shared-Kiosk,1,normal,7,1,2026-03-03,0,0,8,0,0,0,75
2026-03-03 07:31:00,admin,10.0.0.12,UK,Admin-Workstation,1,normal,7,1,2026-03-03,0,0,2,0,0,0,67
2026-03-03 07:43:00,bob,192.168.1.53,UK,Desktop-PC,1,normal,7,1,2026-03-03,0,0,5,0,1,0,74
2026-03-03 07:43:00,alice,192.168.1.42,UK,Windows-Laptop,1,normal,7,1,2026-03-03,0,0,1,0,1,0,63
2026-03-03 07:49:00,bob,192.168.1.25,UK,Desktop-PC,1,normal,7,1,2026-03-03,0,0,5,0,0,0,75
2026-03-03 08:00:00,admin,10.0.0.27,UK,Admin-Workstation,1,normal,8,1,2026-03-03,0,0,2,0,0,0,68
2026-03-03 08:02:00,guest,192.168.1.39,UK,Shared-Kiosk,1,normal,8,1,2026-03-03,0,0,8,0,1,0,76
2026-03-03 08:15:00,alice,192.168.1.59,UK,Windows-Laptop,1,normal,8,1,2026-03-03,0,0,1,0,1,0,64
2026-03-03 08:17:00,alice,192.168.1.75,UK,Windows-Laptop,1,normal,8,1,2026-03-03,0,0,1,1,1,0,65
2026-03-03 08:20:00,bob,192.168.1.38,UK,Desktop-PC,1,normal,8,1,2026-03-03,0,0,5,0,0,0,76
2026-03-03 08:21:00,admin,10.0.0.10,UK,Admin-Workstation,1,normal,8,1,2026-03-03,0,0,2,0,0,0,69
2026-03-03 08:37:00,admin,10.0.0.72,UK,Admin-Workstation,1,normal,8,1,2026-03-03,0,0,2,0,1,0,70
2026-03-03 08:43:00,admin,10.0.0.49,UK,Admin-Workstation,1,normal,8,1,2026-03-03,0,0,2,0,0,0,71
2026-03-03 08:44:00,bob,192.168.1.14,UK,Desktop-PC,1,normal,8,1,2026-03-03,0,0,5,0,1,0,77
2026-03-03 08:45:00,alice,192.168.1.29,UK,Windows-Laptop,1,normal,8,1,2026-03-03,0,0,1,0,1,0,66
2026-03-03 08:46:00,admin,10.0.0.55,UK,Admin-Workstation,1,normal,8,1,2026-03-03,0,0,2,0,1,0,72
2026-03-03 08:47:00,guest,192.168.1.34,UK,Shared-Kiosk,1,normal,8,1,2026-03-03,0,0,8,0,0,0,77
2026-03-03 08:47:00,bob,192.168.1.43,UK,Desktop-PC,1,normal,8,1,2026-03-03,0,0,5,0,1,0,78
2026-03-03 08:50:00,alice,192.168.1.15,UK,Windows-Laptop,1,normal,8,1,2026-03-03,0,0,1,0,0,0,67
2026-03-03 08:56:00,bob,192.168.1.24,UK,Desktop-PC,1,normal,8,1,2026-03-03,0,0,5,0,0,0,79
2026-03-03 09:03:00,charlie,192.168.1.80,DE,MacBook,1,normal,9,1,2026-03-03,0,0,4,0,0,0,58
2026-03-03 09:03:00,charlie,192.168.1.21,DE,MacBook,1,normal,9,1,2026-03-03,0,0,4,0,0,0,59
2026-03-03 09:04:00,alice,192.168.1.15,UK,Windows-Laptop,1,normal,9,1,2026-03-03,0,0,1,0,0,0,68
2026-03-03 09:06:00,charlie,192.168.1.60,DE,MacBook,1,normal,9,1,2026-03-03,0,0,4,1,0,0,60
2026-03-03 09:07:00,bob,192.168.1.36,UK,Desktop-PC,1,normal,9,1,2026-03-03,0,0,5,0,0,0,80
2026-03-03 09:16:00,guest,192.168.1.24,UK,Shared-Kiosk,1,normal,9,1,2026-03-03,0,0,8,0,0,0,78
2026-03-03 09:17:00,admin,10.0.0.29,UK,Admin-Workstation,1,normal,9,1,2026-03-03,0,0,2,0,0,0,73
2026-03-03 09:18:00,admin,10.0.0.14,UK,Admin-Workstation,1,normal,9,1,2026-03-03,0,0,2,0,1,0,74
2026-03-03 09:21:00,guest,192.168.1.27,UK,Shared-Kiosk,1,normal,9,1,2026-03-03,0,0,8,1,0,0,79
2026-03-03 09:34:00,alice,192.168.1.79,UK,Windows-Laptop,1,normal,9,1,2026-03-03,0,0,1,1,0,0,69
2026-03-03 09:42:00,charlie,192.168.1.56,DE,MacBook,1,normal,9,1,2026-03-03,0,0,4,0,1,0,61
2026-03-03 09:46:00,charlie,192.168.1.25,DE,MacBook,1,normal,9,1,2026-03-03,0,0,4,0,1,0,62
2026-03-03 09:49:00,admin,10.0.0.30,UK,Admin-Workstation,1,normal,9,1,2026-03-03,0,0,2,0,0,0,75
2026-03-03 09:56:00,bob,192.168.1.41,UK,Desktop-PC,1,normal,9,1,2026-03-03,0,0,5,0,0,0,81
2026-03-03 09:58:00,bob,192.168.1.44,UK,Desktop-PC,1,normal,9,1,2026-03-03,0,0,5,1,0,0,82
2026-03-03 10:00:00,charlie,192.168.1.65,DE,MacBook,1,normal,10,1,2026-03-03,0,0,4,0,1,0,63
2026-03-03 10:03:00,admin,10.0.0.68,UK,Admin-Workstation,1,normal,10,1,2026-03-03,0,0,2,0,0,0,76
2026-03-03 10:05:00,admin,10.0.0.49,UK,Admin-Workstation,1,normal,10,1,2026-03-03,0,0,2,0,0,0,77
2026-03-03 10:11:00,charlie,192.168.1.61,DE,MacBook,1,normal,10,1,2026-03-03,0,0,4,0,0,0,64
2026-03-03 10:15:00,guest,192.168.1.21,UK,Shared-Kiosk,1,normal,10,1,2026-03-03,0,0,8,0,0,0,80
2026-03-03 10:17:00,bob,192.168.1.64,UK,Desktop-PC,1,normal,10,1,2026-03-03,0,0,5,0,1,0,83
2026-03-03 10:27:00,alice,192.168.1.77,UK,Windows-Laptop,1,normal,10,1,2026-03-03,0,0,1,0,0,0,70
2026-03-03 10:46:00,guest,192.168.1.18,UK,Shared-Kiosk,1,normal,10,1,2026-03-03,0,0,8,1,1,0,81
2026-03-03 10:52:00,guest,192.168.1.78,UK,Shared-Kiosk,1,normal,10,1,2026-03-03,0,0,8,0,0,0,82
2026-03-03 10:56:00,charlie,192.168.1.22,DE,MacBook,1,normal,10,1,2026-03-03,0,0,4,0,1,0,65
2026-03-03 10:59:00,alice,192.168.1.15,UK,Windows-Laptop,1,normal,10,1,2026-03-03,0,0,1,0,0,0,71
2026-03-03 11:03:00,bob,192.168.1.43,UK,Desktop-PC,1,normal,11,1,2026-03-03,0,0,5,0,0,0,84
2026-03-03 11:29:00,alice,192.168.1.43,UK,Windows-Laptop,1,normal,11,1,2026-03-03,0,0,1,0,0,0,72
2026-03-03 11:29:00,admin,10.0.0.16,UK,Admin-Workstation,1,normal,11,1,2026-03-03,0,0,2,0,1,0,78
2026-03-03 11:31:00,bob,192.168.1.61,UK,Desktop-PC,1,normal,11,1,2026-03-03,0,0,5,0,0,0,85
2026-03-03 11:38:00,alice,192.168.1.19,UK,Windows-Laptop,1,normal,11,1,2026-03-03,0,0,1,0,0,0,73
2026-03-03 11:42:00,bob,192.168.1.68,UK,Desktop-PC,1,normal,11,1,2026-03-03,0,0,5,1,0,0,86
2026-03-03 11:42:00,bob,192.168.1.50,UK,Desktop-PC,1,normal,11,1,2026-03-03,0,0,5,0,1,0,87
2026-03-03 11:47:00,guest,192.168.1.20,UK,Shared-Kiosk,1,normal,11,1,2026-03-03,0,0,8,0,0,0,83
2026-03-03 11:49:00,admin,10.0.0.74,UK,Admin-Workstation,1,normal,11,1,2026-03-03,0,0,2,0,1,0,79
2026-03-03 11:50:00,bob,192.168.1.57,UK,Desktop-PC,1,normal,11,1,2026-03-03,0,0,5,0,0,0,88
2026-03-03 11:52:00,admin,10.0.0.27,UK,Admin-Workstation,1,normal,11,1,2026-03-03,0,0,2,0,0,0,80
2026-03-03 11:59:00,admin,10.0.0.45,UK,Admin-Workstation,1,normal,11,1,2026-03-03,0,0,2,0,1,0,81
2026-03-03 12:00:00,charlie,192.168.1.72,DE,MacBook,1,normal,12,1,2026-03-03,0,0,4,2,0,0,66
2026-03-03 12:04:00,charlie,192.168.1.45,DE,MacBook,1,normal,12,1,2026-03-03,0,0,4,0,1,0,67
2026-03-03 12:04:00,admin,10.0.0.41,UK,Admin-Workstation,1,normal,12,1,2026-03-03,0,0,2,0,0,0,82
2026-03-03 12:06:00,bob,192.168.1.78,UK,Desktop-PC,1,normal,12,1,2026-03-03,0,0,5,0,1,0,89
2026-03-03 12:21:00,bob,192.168.1.49,UK,Desktop-PC,1,normal,12,1,2026-03-03,0,0,5,0,1,0,90
2026-03-03 12:47:00,charlie,192.168.1.54,DE,MacBook,1,normal,12,1,2026-03-03,0,0,4,0,1,0,68
2026-03-03 12:52:00,charlie,192.168.1.42,DE,MacBook,1,normal,12,1,2026-03-03,0,0,4,0,1,0,69
2026-03-03 12:59:00,alice,192.168.1.29,UK,Windows-Laptop,1,normal,12,1,2026-03-03,0,0,1,0,0,0,74
2026-03-03 13:06:00,admin,10.0.0.38,UK,Admin-Workstation,1,normal,13,1,2026-03-03,0,0,2,0,1,0,83
2026-03-03 13:18:00,admin,10.0.0.76,UK,Admin-Workstation,1,normal,13,1,2026-03-03,0,0,2,0,0,0,84
2026-03-03 13:20:00,charlie,192.168.1.62,DE,MacBook,1,normal,13,1,2026-03-03,0,0,4,0,0,0,70
2026-03-03 13:24:00,bob,192.168.1.58,UK,Desktop-PC,1,normal,13,1,2026-03-03,0,0,5,0,0,0,91
2026-03-03 13:30:00,bob,192.168.1.49,UK,Desktop-PC,1,normal,13,1,2026-03-03,0,0,5,0,0,0,92
2026-03-03 13:35:00,bob,192.168.1.38,UK,Desktop-PC,1,normal,13,1,2026-03-03,0,0,5,0,0,0,93
2026-03-03 13:38:00,alice,192.168.1.51,UK,Windows-Laptop,1,normal,13,1,2026-03-03,0,0,1,0,1,0,75
2026-03-03 13:38:00,guest,192.168.1.51,UK,Shared-Kiosk,1,normal,13,1,2026-03-03,0,0,8,0,0,0,84
2026-03-03 13:50:00,admin,10.0.0.43,UK,Admin-Workstation,1,normal,13,1,2026-03-03,0,0,2,0,0,0,85
2026-03-03 13:54:00,charlie,192.168.1.22,DE,MacBook,1,normal,13,1,2026-03-03,0,0,4,0,0,0,71
2026-03-03 13:59:00,charlie,192.168.1.54,DE,MacBook,1,normal,13,1,2026-03-03,0,0,4,0,0,0,72
2026-03-03 14:05:00,alice,192.168.1.59,UK,Windows-Laptop,1,normal,14,1,2026-03-03,0,0,1,0,0,0,76
2026-03-03 14:13:00,bob,192.168.1.70,UK,Desktop-PC,1,normal,14,1,2026-03-03,0,0,5,0,0,0,94
2026-03-03 14:15:00,charlie,192.168.1.74,DE,MacBook,0,normal,14,1,2026-03-03,0,1,5,1,0,0,73
2026-03-03 14:19:00,guest,192.168.1.61,UK,Shared-Kiosk,1,normal,14,1,2026-03-03,0,0,8,0,1,0,85
2026-03-03 14:22:00,alice,192.168.1.74,UK,Windows-Laptop,1,normal,14,1,2026-03-03,0,0,1,1,1,0,77
2026-03-03 14:27:00,guest,192.168.1.68,UK,Shared-Kiosk,1,normal,14,1,2026-03-03,0,0,8,1,1,0,86
2026-03-03 14:39:00,alice,192.168.1.60,UK,Windows-Laptop,0,normal,14,1,2026-03-03,0,1,2,2,1,0,78
2026-03-03 14:41:00,admin,10.0.0.16,UK,Admin-Workstation,1,normal,14,1,2026-03-03,0,0,2,0,0,0,86
2026-03-03 14:44:00,charlie,192.168.1.50,DE,MacBook,1,normal,14,1,2026-03-03,0,0,5,0,0,0,74
2026-03-03 14:44:00,guest,192.168.1.23,UK,Shared-Kiosk,1,normal,14,1,2026-03-03,0,0,8,0,1,0,87
